id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_location
2595,Midtown,Manhattan,40.75356,-73.98559,4,1,225,48,4.86
5121,Bedford-Stuyvesant,Brooklyn,40.68535,-73.95512,3,2,60,50,4.47
5136,Sunset Park,Brooklyn,40.66265,-73.99454,4,4,275,2,4.5
5178,Midtown,Manhattan,40.76457,-73.98317,3,2,68,536,4.87
5203,Upper West Side,Manhattan,40.8038,-73.96751,3,1,75,118,4.94
5295,Morningside Heights,Manhattan,40.80316,-73.96387,4,2,135,56,4.75
5803,South Slope,Brooklyn,40.66801,-73.98784,3,2,118,211,4.86
6848,Williamsburg,Brooklyn,40.70935,-73.95342,4,3,84,184,4.67
6872,East Harlem,Manhattan,40.80107,-73.94255,3,1,65,0,0
6990,East Harlem,Manhattan,40.78778,-73.94759,3,1,62,238,4.85
7064,Williamsburg,Brooklyn,40.71248,-73.95881,3,2,90,9,5
7097,Fort Greene,Brooklyn,40.691083,-73.972544,4,4,199,294,4.94
7801,Williamsburg,Brooklyn,40.71778,-73.9568,4,4,395,9,5
8490,Bedford-Stuyvesant,Brooklyn,40.68462,-73.93839,4,5,135,149,4.64
9357,Hell's Kitchen,Manhattan,40.76724,-73.98664,4,2,175,58,4.95
9704,Harlem,Manhattan,40.81317,-73.95465,3,2,55,98,4.84
10452,Bedford-Stuyvesant,Brooklyn,40.68294,-73.95682,3,3,82,80,4.37
10962,South Slope,Brooklyn,40.66692,-73.98981,3,2,119,204,4.87
11943,Flatbush,Brooklyn,40.63702,-73.96327,3,1,150,0,0
12192,East Village,Manhattan,40.72296,-73.98383,3,2,75,274,4.71
12937,Long Island City,Queens,40.74757,-73.94571,3,4,140,325,4.89
12940,Bedford-Stuyvesant,Brooklyn,40.67946,-73.95417,4,2,119,72,4.02
13121,Jamaica,Queens,40.67144,-73.76501,3,3,75,70,3.59
13808,Bedford-Stuyvesant,Brooklyn,40.68064,-73.94039,3,2,80,163,4.52
14290,Williamsburg,Brooklyn,40.70348,-73.93621,4,2,248,140,4.8
14314,Greenpoint,Brooklyn,40.73535,-73.95584,4,2,99,179,4.8
14434,Bedford-Stuyvesant,Brooklyn,40.68777,-73.94976,3,2,70,59,4.15
15220,Hell's Kitchen,Manhattan,40.75611,-73.99523,3,1,86,368,4.88
15341,Lower East Side,Manhattan,40.721359,-73.993668,4,3,229,31,4.71
15385,Williamsburg,Brooklyn,40.71211,-73.96397,3,1,80,49,4.83
15396,Chelsea,Manhattan,40.74493,-73.99521,4,4,400,5,4.8
15711,Upper East Side,Manhattan,40.77119,-73.95241,4,6,206,84,4.7
16326,Prospect Heights,Brooklyn,40.67839,-73.96642,4,8,140,154,4.85
16338,Clinton Hill,Brooklyn,40.69121,-73.96804,3,1,55,29,4.69
16580,East Village,Manhattan,40.72489,-73.9781,3,2,138,458,4.73
16595,Williamsburg,Brooklyn,40.7092,-73.96641,4,2,500,229,4.73
16821,East Village,Manhattan,40.72281,-73.98501,3,1,169,150,4.9
16974,East Harlem,Manhattan,40.8019,-73.93762,4,8,250,247,4.43
17037,East Village,Manhattan,40.72289,-73.98028,4,2,220,53,4.56
17693,Washington Heights,Manhattan,40.83253,-73.94108,3,2,75,62,4.84
18152,Upper East Side,Manhattan,40.76967,-73.94831,3,2,200,148,4.71
18728,Chelsea,Manhattan,40.74261,-74.00353,3,3,175,212,5
18961,Kips Bay,Manhattan,40.73808,-73.98001,3,2,95,1,5
19159,Harlem,Manhattan,40.82817,-73.95133,4,2,110,58,4.25
19812,Williamsburg,Brooklyn,40.71802,-73.95724,4,2,105,61,4.98
20913,Williamsburg,Brooklyn,40.70967,-73.95922,4,2,80,168,4.4
21456,Upper West Side,Manhattan,40.79936,-73.96155,3,2,88,85,4.76
21644,Harlem,Manhattan,40.82782,-73.9473,3,1,99,3,5
21794,Chelsea,Manhattan,40.74187,-74.00223,3,2,85,36,5
23135,Carroll Gardens,Brooklyn,40.67747,-74.00146,4,2,189,280,4.65
23686,West Village,Manhattan,40.72961,-74.00308,4,4,620,54,4.98
24285,Park Slope,Brooklyn,40.67115,-73.98026,4,5,220,92,4.77
25406,Williamsburg,Brooklyn,40.71649,-73.94865,4,4,83,29,4.79
25696,Harlem,Manhattan,40.8104,-73.94309,3,2,100,190,4.65
26362,Hell's Kitchen,Manhattan,40.75603,-73.99294,3,1,79,447,4.83
26785,South Slope,Brooklyn,40.6686,-73.98723,4,2,90,479,4.89
27006,Upper West Side,Manhattan,40.77839,-73.97778,4,4,225,28,4.87
27644,Harlem,Manhattan,40.82682,-73.94948,4,6,180,219,4.64
27883,East Village,Manhattan,40.72421,-73.98509,4,3,100,25,4.79
28907,Upper East Side,Manhattan,40.77827,-73.94669,4,4,150,21,4.94
29013,Bedford-Stuyvesant,Brooklyn,40.68288,-73.95646,3,2,80,70,4.38
29628,Clinton Hill,Brooklyn,40.68292,-73.96381,3,2,89,314,4.84
29683,Lower East Side,Manhattan,40.72314,-73.99108,4,3,185,118,4.9
31130,Hell's Kitchen,Manhattan,40.7672,-73.98464,3,1,165,68,5
31555,West Village,Manhattan,40.73405,-74.00281,4,2,120,32,4.93
31902,East Flatbush,Brooklyn,40.6327,-73.93184,3,2,80,4,4.33
31994,Clinton Hill,Brooklyn,40.68818,-73.96383,3,2,96,503,4.72
32037,Clinton Hill,Brooklyn,40.68513,-73.96648,3,3,139,92,4.83
32329,East Village,Manhattan,40.72741,-73.98405,4,1,160,3,5
33009,Williamsburg,Brooklyn,40.71512,-73.95899,4,2,235,280,4.96
33156,Upper West Side,Manhattan,40.78763,-73.96862,4,2,139,20,5
36647,East Harlem,Manhattan,40.79128,-73.94125,3,2,76,49,4.37
36703,West Village,Manhattan,40.73271,-74.00367,4,2,175,141,4.98
36934,Williamsburg,Brooklyn,40.71371,-73.96203,4,2,100,27,4.83
38663,Boerum Hill,Brooklyn,40.68442,-73.98068,4,13,800,32,4.86
39282,Williamsburg,Brooklyn,40.70978,-73.95165,3,2,85,241,4.85
39572,Hell's Kitchen,Manhattan,40.76203,-73.98869,3,2,139,44,4.98
39593,Sunnyside,Queens,40.74523,-73.92318,3,1,78,29,4.73
39704,Bedford-Stuyvesant,Brooklyn,40.68216,-73.94594,4,4,135,337,4.38
42300,Lower East Side,Manhattan,40.71992,-73.99167,4,4,550,67,4.59
42729,Carroll Gardens,Brooklyn,40.67813,-74.00062,4,2,175,182,4.57
42882,St. George,Staten Island,40.64633,-74.08156,3,2,70,176,4.52
43105,Midtown,Manhattan,40.7449,-73.98499,4,2,185,4,5
43726,Tribeca,Manhattan,40.721,-74.00971,4,6,259,13,5
44229,Fort Greene,Brooklyn,40.69287,-73.97108,3,2,110,231,4.83
44288,West Village,Manhattan,40.73737,-74.00437,4,2,170,88,4.98
44973,Williamsburg,Brooklyn,40.70894,-73.95234,4,2,104,125,4.54
45542,Harlem,Manhattan,40.82569,-73.93842,4,4,100,18,4.44
45556,Fort Greene,Brooklyn,40.68834,-73.97578,3,2,65,317,4.97
45910,Ridgewood,Queens,40.70309,-73.89963,4,16,395,13,4.82
45935,Mott Haven,Bronx,40.80635,-73.92201,3,1,60,0,0
45936,Morningside Heights,Manhattan,40.8063,-73.95985,3,2,75,133,4.88
46911,Prospect Heights,Brooklyn,40.68022,-73.97457,3,2,120,59,4.77
49048,Bedford-Stuyvesant,Brooklyn,40.6829,-73.95701,3,3,90,23,4.27
50447,Gowanus,Brooklyn,40.66913,-73.99041,4,4,162,214,4.89
51438,Upper East Side,Manhattan,40.77449,-73.95308,3,1,130,0,0
51850,Jamaica,Queens,40.67144,-73.76501,3,2,65,53,3.88
52689,Ditmars Steinway,Queens,40.77868,-73.90652,4,4,150,30,4.97
53469,Middle Village,Queens,40.71567,-73.87842,4,4,107,33,4.44
53470,Ridgewood,Queens,40.70422,-73.89778,4,7,193,6,4.25
53477,Middle Village,Queens,40.71778,-73.87714,4,12,350,16,4.69
54466,Harlem,Manhattan,40.80255,-73.95803,3,2,200,0,0
54508,Park Slope,Brooklyn,40.67908,-73.97405,3,2,80,126,4.96
54694,Jamaica,Queens,40.67144,-73.76501,3,2,65,62,3.91
54860,East Harlem,Manhattan,40.79934,-73.94236,3,2,100,257,4.49
55587,Williamsburg,Brooklyn,40.71311,-73.9506,4,4,235,18,4.89
55959,Williamsburg,Brooklyn,40.71065,-73.95087,3,1,95,93,4.85
55982,Fort Greene,Brooklyn,40.68701,-73.97555,3,1,85,38,4.85
56859,Harlem,Manhattan,40.81201,-73.94452,3,2,74,226,4.49
57166,Ditmars Steinway,Queens,40.772472,-73.906075,4,2,150,87,4.92
57618,Hell's Kitchen,Manhattan,40.76505,-73.98716,4,4,250,118,4.88
57754,Flatiron District,Manhattan,40.74166,-73.9866,4,2,330,161,4.97
57874,East Harlem,Manhattan,40.80747,-73.94076,4,2,160,326,4.58
58059,Harlem,Manhattan,40.8238,-73.94444,3,2,60,605,4.65
58062,Windsor Terrace,Brooklyn,40.65912,-73.9842,3,4,139,25,4.84
59014,Lower East Side,Manhattan,40.71946,-73.98641,4,2,180,57,4.69
59121,Ridgewood,Queens,40.70271,-73.8993,4,9,196,2,5
59709,Chinatown,Manhattan,40.7178,-73.9932,4,5,300,46,4.72
60164,Tribeca,Manhattan,40.72012,-74.00397,4,6,608,108,4.5
60181,East Village,Manhattan,40.7253,-73.98028,4,2,195,37,4.85
60457,Greenwich Village,Manhattan,40.73072,-73.99275,4,3,250,10,5
60666,Harlem,Manhattan,40.81006,-73.94559,3,2,111,226,4.46
60673,Harlem,Manhattan,40.81562,-73.94674,3,2,125,3,4.67
60680,East Village,Manhattan,40.72598,-73.97978,4,6,160,164,4.83
60794,Upper West Side,Manhattan,40.79918,-73.96248,4,6,211,4,5
61509,Midtown,Manhattan,40.75743,-73.96825,4,3,110,92,4.84
62427,East Village,Manhattan,40.72825,-73.98959,4,2,130,61,4.98
62891,East Village,Manhattan,40.72297,-73.98265,4,3,175,206,4.75
62925,Greenpoint,Brooklyn,40.72967,-73.95352,4,4,285,147,4.86
63588,Clason Point,Bronx,40.81161,-73.85499,3,3,89,0,0
63610,Eastchester,Bronx,40.881,-73.83511,4,2,101,51,4.71
63657,Bedford-Stuyvesant,Brooklyn,40.68253,-73.94295,4,2,135,268,4.23
63693,East Village,Manhattan,40.72219,-73.98245,4,4,390,153,4.64
64000,Williamsburg,Brooklyn,40.70705,-73.95489,3,1,55,14,4.67
64015,East Village,Manhattan,40.72863,-73.9842,4,2,200,0,0
64107,Crown Heights,Brooklyn,40.67582,-73.94316,3,2,100,308,4.41
64314,Crown Heights,Brooklyn,40.67634,-73.95143,3,2,75,45,4.4
64365,Crown Heights,Brooklyn,40.67579,-73.95072,3,3,60,248,4.52
64837,East Village,Manhattan,40.72497,-73.98356,3,2,75,232,4.81
65268,Bedford-Stuyvesant,Brooklyn,40.68305,-73.95195,3,3,75,63,4.37
65425,Nolita,Manhattan,40.72021,-73.99426,4,7,399,7,5
65615,Williamsburg,Brooklyn,40.7106,-73.95178,4,2,85,56,4.79
65660,Williamsburg,Brooklyn,40.70797,-73.94792,4,3,106,161,4.67
65813,Harlem,Manhattan,40.82899,-73.94345,3,1,75,20,4.8
66008,Carroll Gardens,Brooklyn,40.68028,-73.99328,4,4,190,68,4.97
66251,East Village,Manhattan,40.72547,-73.98619,4,2,372,137,4.93
66275,Nolita,Manhattan,40.72036,-73.99435,4,7,442,186,4.91
66741,Park Slope,Brooklyn,40.67548,-73.98315,4,4,186,266,4.97
66974,Gowanus,Brooklyn,40.68088,-73.99102,4,3,210,179,4.97
67288,East Harlem,Manhattan,40.79544,-73.94836,4,2,115,41,4.63
67299,Williamsburg,Brooklyn,40.71516,-73.96448,4,4,130,73,4.93
67397,Harlem,Manhattan,40.80332,-73.95741,3,2,122,105,4.67
68253,Astoria,Queens,40.76336,-73.92099,3,1,55,0,0
68735,Upper West Side,Manhattan,40.78846,-73.97459,4,2,215,34,4.97
68900,Greenpoint,Brooklyn,40.73094,-73.95484,3,2,100,7,4.86
68974,Nolita,Manhattan,40.72,-73.99487,4,6,596,227,4.78
69894,Upper West Side,Manhattan,40.77845,-73.98295,4,2,160,58,4.96
69921,Bushwick,Brooklyn,40.70494,-73.91982,3,2,100,64,4.65
71010,Washington Heights,Manhattan,40.83403,-73.93951,4,5,332,36,4.83
71248,Chinatown,Manhattan,40.7159,-73.99156,4,2,150,57,4.79
71366,Greenwich Village,Manhattan,40.72997,-74.00196,4,2,200,44,4.95
71384,Greenpoint,Brooklyn,40.72919,-73.95588,4,4,229,50,4.84
71812,Kingsbridge,Bronx,40.87069,-73.90113,4,2,90,13,4.77
72190,Upper West Side,Manhattan,40.77743,-73.97691,4,2,110,37,4.97
72265,Greenpoint,Brooklyn,40.72744,-73.953,3,1,85,35,4.85
74333,East Harlem,Manhattan,40.80834,-73.94075,4,3,80,37,4.09
74438,Hell's Kitchen,Manhattan,40.75523,-73.99792,4,5,299,52,4.79
74680,Astoria,Queens,40.77507,-73.93367,4,3,119,235,4.31
74821,Harlem,Manhattan,40.80874,-73.94926,4,5,149,47,4.51
74860,Greenpoint,Brooklyn,40.72364,-73.95013,4,3,75,3,4.67
75635,Lower East Side,Manhattan,40.71911,-73.98588,4,3,160,336,4.65
77517,Williamsburg,Brooklyn,40.71407,-73.96657,3,2,100,3,5
77765,Greenpoint,Brooklyn,40.73777,-73.95366,2,2,250,41,4.45
80493,East Village,Manhattan,40.72322,-73.98615,3,2,55,201,4.82
80684,Greenpoint,Brooklyn,40.73756,-73.9535,2,4,529,10,4.78
80700,Greenpoint,Brooklyn,40.73777,-73.95366,3,4,363,8,3.86
80924,Park Slope,Brooklyn,40.67407,-73.98105,4,5,160,37,4.97
81739,Greenpoint,Brooklyn,40.73777,-73.95366,3,4,363,2,3.5
82928,Bedford-Stuyvesant,Brooklyn,40.68433,-73.94469,4,5,150,75,4.91
83243,Bushwick,Brooklyn,40.68769,-73.91788,4,3,77,252,4.17
83446,Fort Greene,Brooklyn,40.68871,-73.97322,4,3,150,6,4.8
84010,Greenpoint,Brooklyn,40.73777,-73.95366,2,2,210,21,4.86
89621,Crown Heights,Brooklyn,40.67823,-73.94719,4,4,90,239,4.26
93313,Bedford-Stuyvesant,Brooklyn,40.68413,-73.93817,4,5,135,129,4.55
94209,Crown Heights,Brooklyn,40.67654,-73.94629,4,4,101,29,4.76
94783,Crown Heights,Brooklyn,40.6736,-73.9551,4,2,140,130,4.54
95747,Williamsburg,Brooklyn,40.71167,-73.94932,4,2,140,16,4.8
95883,Bedford-Stuyvesant,Brooklyn,40.69304,-73.95417,4,6,250,6,4.5
98663,Chelsea,Manhattan,40.75077,-73.99657,4,2,150,19,4.67
99085,Fort Greene,Brooklyn,40.6867,-73.97469,4,2,123,26,5
100186,Gowanus,Brooklyn,40.66952,-73.99201,4,3,130,111,4.79
100368,Chelsea,Manhattan,40.74056,-74.00143,4,2,222,35,5
101053,Williamsburg,Brooklyn,40.71116,-73.95484,3,4,175,38,4.52
102995,Upper West Side,Manhattan,40.78645,-73.97082,4,3,389,45,4.88
103161,Williamsburg,Brooklyn,40.71551,-73.96274,4,2,375,144,4.88
103311,Greenpoint,Brooklyn,40.73778,-73.95366,3,6,785,9,3.57
103555,Fort Greene,Brooklyn,40.693047,-73.971985,4,3,375,281,4.74
105469,Rockaway Beach,Queens,40.58603,-73.8145,3,1,104,17,5
105790,Harlem,Manhattan,40.81919,-73.95443,3,2,80,144,4.57
106363,Harlem,Manhattan,40.82772,-73.95284,3,1,79,436,4.64
106647,Bedford-Stuyvesant,Brooklyn,40.68647,-73.95862,4,4,150,120,4.81
106906,Clinton Hill,Brooklyn,40.68615,-73.96769,4,3,225,12,5
107630,Greenpoint,Brooklyn,40.72741,-73.95466,4,3,175,312,4.88
107895,Upper West Side,Manhattan,40.78073,-73.98564,4,2,166,63,4.8
112304,Harlem,Manhattan,40.8069,-73.95372,3,2,90,1,4
112435,Fort Greene,Brooklyn,40.69132,-73.97306,3,2,95,177,4.85
113092,Fort Greene,Brooklyn,40.6905,-73.97867,3,1,90,0,0
113265,Crown Heights,Brooklyn,40.67582,-73.9518,3,2,55,272,4.51
114123,South Slope,Brooklyn,40.66562,-73.99002,4,6,235,34,4.64
115535,Harlem,Manhattan,40.82402,-73.95263,3,1,65,34,4.7
115748,Astoria,Queens,40.76406,-73.92266,4,2,85,37,4.85
116551,Harlem,Manhattan,40.80384,-73.95123,4,4,70,172,4.3
118061,Bedford-Stuyvesant,Brooklyn,40.68462,-73.92895,4,2,95,87,4.36
121861,Park Slope,Brooklyn,40.6755,-73.98137,4,4,165,27,4.88
123784,Harlem,Manhattan,40.80617,-73.94757,4,3,102,213,4.71
125163,Bedford-Stuyvesant,Brooklyn,40.68595,-73.92923,3,2,99,59,4.78
126443,East Village,Manhattan,40.72761,-73.98951,4,9,459,497,4.78
126816,Upper West Side,Manhattan,40.79907,-73.96517,3,1,85,3,5
127387,Gowanus,Brooklyn,40.66895,-73.99136,4,4,260,3,4.67
132516,Forest Hills,Queens,40.7106,-73.85246,4,3,115,60,4.83
132661,Hell's Kitchen,Manhattan,40.75587,-73.99399,3,1,68,79,4.96
133025,Murray Hill,Manhattan,40.74564,-73.97782,3,1,68,143,4.96
134934,Williamsburg,Brooklyn,40.71771,-73.95849,4,2,250,27,4.92
135465,Fort Greene,Brooklyn,40.68646,-73.97548,4,3,170,118,4.97
135706,Chelsea,Manhattan,40.74373,-73.99928,4,1,112,10,5
136493,Park Slope,Brooklyn,40.67494,-73.97792,4,5,325,31,4.97
139624,Crown Heights,Brooklyn,40.67478,-73.95165,4,2,70,80,4.23
140133,Williamsburg,Brooklyn,40.71347,-73.96035,4,4,153,177,4.96
140973,East Village,Manhattan,40.72334,-73.97719,4,4,185,80,4.36
141154,Boerum Hill,Brooklyn,40.6857,-73.98131,4,4,100,263,4.83
141335,Park Slope,Brooklyn,40.67487,-73.97637,4,5,900,38,4.87
142069,East Village,Manhattan,40.72506,-73.97906,4,2,100,22,4.62
144087,Harlem,Manhattan,40.80687,-73.95333,4,5,499,27,4.7
144148,East Village,Manhattan,40.72297,-73.9851,3,2,67,32,4.88
148201,West Village,Manhattan,40.7304,-74.00228,4,4,175,18,4.88
148259,Williamsburg,Brooklyn,40.71345,-73.94289,4,6,310,84,4.95
148825,Upper West Side,Manhattan,40.79999,-73.96338,4,4,179,265,4.81
149287,Upper East Side,Manhattan,40.78422,-73.95133,4,4,250,0,0
149787,Harlem,Manhattan,40.81862,-73.94518,4,16,100,0,0
150804,Lower East Side,Manhattan,40.7203,-73.98424,4,5,250,35,4.88
150989,Williamsburg,Brooklyn,40.71584,-73.96355,4,2,140,19,4.95
151199,Astoria,Queens,40.75684,-73.91286,4,3,149,495,4.88
152071,Park Slope,Brooklyn,40.67231,-73.97878,4,2,150,0,0
152263,Harlem,Manhattan,40.80494,-73.94998,4,8,350,284,4.74
153780,East Village,Manhattan,40.72751819,-73.98581073,3,2,175,205,4.95
157673,Bedford-Stuyvesant,Brooklyn,40.68096,-73.94062,4,4,65,92,3.68
158061,Bedford-Stuyvesant,Brooklyn,40.68511,-73.91927,3,2,165,27,3.84
158176,Williamsburg,Brooklyn,40.71596,-73.96017,4,2,175,143,4.99
159749,Bedford-Stuyvesant,Brooklyn,40.68048,-73.93938,3,3,81,76,4.61
159815,Bedford-Stuyvesant,Brooklyn,40.68048,-73.93938,3,2,71,52,4.9
159913,Chelsea,Manhattan,40.74389,-74.00068,3,2,150,27,4.96
162493,Williamsburg,Brooklyn,40.71174,-73.95798,4,6,582,46,4.93
162508,Crown Heights,Brooklyn,40.67188,-73.95097,4,2,130,28,4.14
163814,East Village,Manhattan,40.72641,-73.98711,4,5,179,399,4.77
166006,Upper West Side,Manhattan,40.79864,-73.96209,4,6,250,190,4.52
166172,Bushwick,Brooklyn,40.68478,-73.9066,3,2,55,62,4.52
166983,Carroll Gardens,Brooklyn,40.68194,-73.99708,4,6,350,6,4.67
168123,Windsor Terrace,Brooklyn,40.65891,-73.98556,4,2,100,116,4.7
169306,University Heights,Bronx,40.85981,-73.9063,3,2,47,153,4.18
169483,Gravesend,Brooklyn,40.60602,-73.97076,4,4,184,0,0
170420,East Harlem,Manhattan,40.79179,-73.93972,4,2,79,15,4.43
170761,Fort Greene,Brooklyn,40.68876,-73.97758,3,2,85,93,4.98
171562,Chelsea,Manhattan,40.74937,-73.99467,4,2,240,24,4.83
171978,Crown Heights,Brooklyn,40.66946,-73.94638,4,3,94,8,4.17
173151,Greenpoint,Brooklyn,40.72852,-73.95655,3,2,78,262,4.89
174966,Upper West Side,Manhattan,40.7751,-73.98595,4,9,2500,26,4.72
176653,East Village,Manhattan,40.72905,-73.98214,3,1,100,43,4.85
177495,Chelsea,Manhattan,40.74088,-73.99538,4,4,550,5,5
177606,Kips Bay,Manhattan,40.74045,-73.9749,3,2,189,114,4.64
179741,Nolita,Manhattan,40.72212,-73.99638,4,6,370,18,5
182069,East Harlem,Manhattan,40.78923,-73.946,4,3,100,120,4.39
182177,Allerton,Bronx,40.86502,-73.85496,4,5,166,325,4.45
187986,Chelsea,Manhattan,40.73862,-73.99758,4,4,250,2,5
188674,East Village,Manhattan,40.73345,-73.98809,4,2,165,63,4.95
189135,Hell's Kitchen,Manhattan,40.76263,-73.99401,3,2,106,101,4.75
189181,Chelsea,Manhattan,40.74907,-74.00281,3,2,282,1,5
189732,East New York,Brooklyn,40.67346,-73.87263,4,8,183,264,4.51
189787,Crown Heights,Brooklyn,40.66941,-73.94988,4,2,108,103,4.48
190267,Upper East Side,Manhattan,40.7688,-73.95825,4,2,179,43,4.86
190968,Prospect Heights,Brooklyn,40.67914,-73.96443,4,2,175,37,4.94
190974,Park Slope,Brooklyn,40.66836,-73.98166,4,3,130,249,4.93
194154,Central Park,Manhattan,40.7963,-73.96069,3,2,125,35,4.71
195123,Washington Heights,Manhattan,40.83338,-73.94326,3,2,75,232,4.46
195233,Prospect-Lefferts Gardens,Brooklyn,40.65633597,-73.95525752,3,1,50,59,4.71
195240,Flatbush,Brooklyn,40.65467671,-73.95720935,3,1,60,86,4.62
195989,Park Slope,Brooklyn,40.67641,-73.98161,3,2,105,219,4.95
197753,Harlem,Manhattan,40.82929,-73.94873,3,3,68,320,4.48
197931,Hell's Kitchen,Manhattan,40.761436,-73.991791,4,2,261,95,4.92
197942,Bedford-Stuyvesant,Brooklyn,40.6836,-73.95445,4,2,198,236,4.47
198028,Ditmars Steinway,Queens,40.77728,-73.91278,1,2,50,16,4.8
198478,Upper East Side,Manhattan,40.7794,-73.95096,3,1,95,39,4.95
198744,Upper West Side,Manhattan,40.78141,-73.98909,3,2,124,132,4.94
200645,Upper East Side,Manhattan,40.76739,-73.9557,1,1,90,0,0
200955,Stuyvesant Town,Manhattan,40.73125,-73.9811,4,2,125,22,4.9
201514,Harlem,Manhattan,40.82553,-73.94511,4,4,150,1,0
201992,Park Slope,Brooklyn,40.67466,-73.97853,4,4,190,106,4.97
202273,Bedford-Stuyvesant,Brooklyn,40.68702,-73.94917,3,2,55,72,4.04
203901,Upper East Side,Manhattan,40.76922,-73.95648,4,4,190,8,4.75
204065,Clinton Hill,Brooklyn,40.687,-73.96149,4,8,448,89,4.84
205485,Bedford-Stuyvesant,Brooklyn,40.68339,-73.94034,4,2,185,141,4.51
205867,Williamsburg,Brooklyn,40.72002,-73.94238,4,3,120,110,4.53
206316,Fort Greene,Brooklyn,40.6878,-73.97253,4,2,157,4,5
206772,Williamsburg,Brooklyn,40.7125,-73.96598,4,2,190,43,4.71
206957,Sheepshead Bay,Brooklyn,40.5847,-73.94088,4,4,95,129,4.26
208148,Williamsburg,Brooklyn,40.71955,-73.95471,4,2,185,14,5
208889,Bedford-Stuyvesant,Brooklyn,40.69049,-73.93212,4,4,71,58,4.55
209310,Sunnyside,Queens,40.73877,-73.92557,3,2,52,287,4.82
212109,West Village,Manhattan,40.73814,-74.00811,3,1,89,10,5
212544,Gowanus,Brooklyn,40.67828,-73.98414,4,3,100,9,4.22
213330,Lower East Side,Manhattan,40.71724,-73.99054,3,2,220,46,4.89
214917,Emerson Hill,Staten Island,40.60742,-74.14388,4,3,76,2,5
215560,Bedford-Stuyvesant,Brooklyn,40.68613,-73.95545,3,2,85,204,4.42
216080,Fort Greene,Brooklyn,40.69048013,-73.97339055,3,2,175,119,4.92
218358,Harlem,Manhattan,40.80592,-73.95172,3,1,70,26,4.88
219066,Bensonhurst,Brooklyn,40.61943,-73.99232,4,2,110,29,4.74
219922,Harlem,Manhattan,40.81553,-73.95438,3,1,85,37,4.33
220563,Bedford-Stuyvesant,Brooklyn,40.68788,-73.95014,3,2,75,59,4.19
220739,Bushwick,Brooklyn,40.70608,-73.92358,4,4,296,118,4.78
220946,East Village,Manhattan,40.72419,-73.97922,4,2,119,153,4.44
222304,Chelsea,Manhattan,40.7401,-74.00019,4,2,169,35,5
222913,Lower East Side,Manhattan,40.71254,-73.98352,4,4,240,230,4.42
223930,Prospect Heights,Brooklyn,40.67319,-73.96804,4,2,150,21,4.89
224004,Harlem,Manhattan,40.80529,-73.95307,3,2,80,68,4.54
225306,Bedford-Stuyvesant,Brooklyn,40.6875,-73.9546,3,2,75,152,4.55
225354,Williamsburg,Brooklyn,40.71085,-73.96672,4,2,140,11,4.91
225976,Shore Acres,Staten Island,40.61019,-74.06757,4,3,75,88,4.46
226021,Williamsburg,Brooklyn,40.71137,-73.9465,4,5,308,206,4.93
226637,Park Slope,Brooklyn,40.67734,-73.97504,3,2,90,7,4.71
227495,Upper West Side,Manhattan,40.78764,-73.97274,4,2,140,104,4.91
227715,Bedford-Stuyvesant,Brooklyn,40.6805,-73.94885,4,4,90,258,4.34
228317,Bedford-Stuyvesant,Brooklyn,40.68463,-73.92367,4,4,145,92,4.26
228925,Bedford-Stuyvesant,Brooklyn,40.68098,-73.94023,4,2,100,11,4.75
230877,East Harlem,Manhattan,40.79147,-73.94629,4,2,125,121,4.66
231154,Jamaica,Queens,40.67144,-73.76501,3,3,75,31,3.64
232612,Bedford-Stuyvesant,Brooklyn,40.685,-73.94262,4,2,110,410,4.51
234330,Harlem,Manhattan,40.80413,-73.95756,4,2,75,79,4.6
234870,Long Island City,Queens,40.74499,-73.95372,3,1,65,65,4.9
235515,Richmond Hill,Queens,40.70148,-73.82972,3,1,56,75,4.46
235552,South Slope,Brooklyn,40.66386,-73.98519,4,5,300,38,4.97
235651,Chelsea,Manhattan,40.74168,-74.00339,3,3,110,86,4.99
235951,Midtown,Manhattan,40.75408,-73.97071,4,2,160,152,4.86
235960,Lower East Side,Manhattan,40.72113,-73.98442,4,2,150,109,4.8
236671,Williamsburg,Brooklyn,40.71732,-73.95561,4,1,160,165,4.98
239733,Ditmars Steinway,Queens,40.77539,-73.91709,4,1,75,55,4.73
239826,Gramercy,Manhattan,40.73685,-73.9828,4,3,295,0,0
239899,Prospect-Lefferts Gardens,Brooklyn,40.66278,-73.95886,4,2,65,7,4.83
239934,East Village,Manhattan,40.73193,-73.98511,4,4,340,43,4.67
242643,Williamsburg,Brooklyn,40.70652,-73.93991,4,5,146,48,4.86
244649,Upper West Side,Manhattan,40.79824,-73.96863,3,1,50,0,0
245544,Kingsbridge,Bronx,40.8666,-73.90061,3,2,41,114,4.52
245574,Bedford-Stuyvesant,Brooklyn,40.68921,-73.95439,4,4,140,240,4.5
246351,Gramercy,Manhattan,40.73693,-73.98129,4,2,139,5,5
247562,Richmond Hill,Queens,40.7012,-73.83151,3,2,61,37,4.59
248865,Greenpoint,Brooklyn,40.73756,-73.9535,4,4,235,38,4.35
248966,Bushwick,Brooklyn,40.69913,-73.93107,3,2,82,43,4.34
249414,West Village,Manhattan,40.73273,-74.00041,4,2,246,6,4.83
